Product_name,Product_url,brand,Sale_price,MRP,Discount_percentage,Number_of_ratings,Number_of_reviews,Type_of_washing
Haier 7.8 kg Fully Automatic Top Load Grey, https://www.flipkart.com/haier-7-8-kg-fully-automatic-top-load-grey/p/itmeux3uejhfjxtt?pid=WMNEUX3UXGHGBCRH,Haier,"24,400","27,490",11,15,4,Fully Automatic Top Load
Midea 8.5/6 kg Smart Sensor Washer with Dryer with In-built Heater White, https://www.flipkart.com/midea-8-5-6-kg-smart-sensor-washer-dryer-in-built-heater-white/p/itmffg7rvufveqfh?pid=WMNFFG7RGBYKEZNF,Midea,"39,490","44,390",11,"15,560","2,900",Washer with Dryer | 2050 W
LG 7 kg Fully Automatic Top Load Grey, https://www.flipkart.com/lg-7-kg-fully-automatic-top-load-grey/p/itmeb36a4b6f900c?pid=WMNFMAFYPSU47YCK,LG,"27,067","30,990",12,30,5,Fully Automatic Top Load
Intex 6.2 kg Semi Automatic Top Load Red, https://www.flipkart.com/intex-6-2-kg-semi-automatic-top-load-red/p/itmfy5trvnyjgqha?pid=WMNFY5TRD4WGGY9V,Intex,"8,990","9,990",10,"12,258","1,488",Semi Automatic Top Load
Galanz 8 kg Quick Wash Fully Automatic Top Load Silver, https://www.flipkart.com/galanz-8-kg-quick-wash-fully-automatic-top-load-silver/p/itm857c52246fee0?pid=WMNFNMDB5VZTDNAB,Galanz,"17,990","24,290",25,59,17,Fully Automatic Top Load
LG 6.5 kg Inverter Fully Automatic Front Load with In-built Heater White, https://www.flipkart.com/lg-6-5-kg-inverter-fully-automatic-front-load-in-built-heater-white/p/itmeup8twgqghfcp?pid=WMNEUP8TGTS8QVTZ,LG,"37,990","39,990",5,155,28,Fully Automatic Front Load
Godrej 6.2 kg Fully Automatic Top Load Brown, https://www.flipkart.com/godrej-6-2-kg-fully-automatic-top-load-brown/p/itmdfc2686f98594?pid=WMNFQX9HHHPRH5FW,Godrej,"14,399","19,990",27,0,0,Fully Automatic Top Load
Godrej 6 kg Fully Automatic Front Load with In-built Heater Silver, https://www.flipkart.com/godrej-6-kg-fully-automatic-front-load-in-built-heater-silver/p/itm615eeb5a83038?pid=WMNFSKD5QDEMUE4P,Godrej,"31,179","33,300",6,9,0,Fully Automatic Front Load
"Haier 6.2 kg with Ariel Wash Feature Fully Automatic Top Load Brown, Grey", https://www.flipkart.com/haier-6-2-kg-ariel-wash-feature-fully-automatic-top-load-brown-grey/p/itmfg2h7psh2whjn?pid=WMNFG2H7HWJCUKAR,Haier,"12,690","17,900",29,"4,977",545,Fully Automatic Top Load
"Godrej 7 kg Semi Automatic Top Load White, Maroon", https://www.flipkart.com/godrej-7-kg-semi-automatic-top-load-white-maroon/p/itm7f40d8a89f28f?pid=WMNFT34KCY4F2MGH,Godrej,"10,399","12,400",16,185,18,Semi Automatic Top Load
Lloyd 8 kg Fully Automatic Front Load with In-built Heater Silver, https://www.flipkart.com/lloyd-8-kg-fully-automatic-front-load-in-built-heater-silver/p/itm09a59f44dfd2e?pid=WMNFRGHSHFW5VN7Y,Lloyd,"30,890","39,990",22,0,0,Fully Automatic Front Load
LG 6.5 kg Inverter Fully Automatic Top Load White, https://www.flipkart.com/lg-6-5-kg-inverter-fully-automatic-top-load-white/p/itmf3j42sdnwckph?pid=WMNF3A6NZTYWZXAD,LG,"21,590",mrp not available,0,230,25,Fully Automatic Top Load
SAMSUNG 8 kg Fully Automatic Front Load with In-built Heater White, https://www.flipkart.com/samsung-8-kg-fully-automatic-front-load-in-built-heater-white/p/itmfdv6gkyghyyew?pid=WMNFDV6GYGQBFSZQ,SAMSUNG,"45,000","53,400",15,9,1,Fully Automatic Front Load
LG 8 kg Inverter with Allergy Care Fully Automatic Front Load with In-built Heater White, https://www.flipkart.com/lg-8-kg-inverter-allergy-care-fully-automatic-front-load-in-built-heater-white/p/itmf6eg4zvdchjhw?pid=WMNF6EG48CWU4Q5H,LG,"36,799","42,990",14,343,54,Fully Automatic Front Load
"Iffalcon 8 kg Energy Efficient, Auto Error Diagnosis Fully Automatic Front Load with In-built Heater W...", https://www.flipkart.com/iffalcon-8-kg-energy-efficient-auto-error-diagnosis-fully-automatic-front-load-in-built-heater-white/p/itm3d0202a38fce3?pid=WMNFV7VVCZTAKFAN,Iffalcon,"24,490","36,990",33,138,51,Fully Automatic Front Load
"Dvizio 7.5 kg Aqua Spa Fabric Friendly Wash Technology Semi Automatic Top Load White, Maroon", https://www.flipkart.com/dvizio-7-5-kg-aqua-spa-fabric-friendly-wash-technology-semi-automatic-top-load-white-maroon/p/itm16ed345690257?pid=WMNFY39URFHB8H37,Dvizio,"7,590","12,490",39,7,1,Semi Automatic Top Load
LG 9 kg Fully Automatic Top Load Silver, https://www.flipkart.com/lg-9-kg-fully-automatic-top-load-silver/p/itmf3a6ngg6pc7fq?pid=WMNF7FHGEHA89ABF,LG,"36,799","48,490",24,11,1,Fully Automatic Top Load
"Whirlpool 7.5 kg 5 Star, Power Dry Technology Semi Automatic Top Load Maroon", https://www.flipkart.com/whirlpool-7-5-kg-5-star-power-dry-technology-semi-automatic-top-load-maroon/p/itm61c852e794ed7?pid=WMNFMDTRRMNMTDT9,Whirlpool,"12,799","13,700",6,"3,162",346,Semi Automatic Top Load
SAMSUNG 6.2 kg with Monsoon Feature Fully Automatic Top Load Grey, https://www.flipkart.com/samsung-6-2-kg-monsoon-feature-fully-automatic-top-load-grey/p/itmewa2xkfkeq9cz?pid=WMNEWA2XKFSHQZZG,SAMSUNG,"13,900","15,100",7,"69,470","7,011",Fully Automatic Top Load
"Galanz 9 kg Quick Wash, Inverter Fully Automatic Front Load with In-built Heater White", https://www.flipkart.com/galanz-9-kg-quick-wash-inverter-fully-automatic-front-load-in-built-heater-white/p/itm978953b5dcea6?pid=WMNFNMDBNHCRRZ8V,Galanz,"30,990","43,990",29,297,68,Fully Automatic Front Load
Haier 6 kg Fully Automatic Front Load with In-built Heater White, https://www.flipkart.com/haier-6-kg-fully-automatic-front-load-in-built-heater-white/p/itmf4hzgqd5gyvbn?pid=WMNF4HZGBCHVMGUY,Haier,"22,490","23,920",5,80,14,Fully Automatic Front Load
BOSCH 8.5 kg Fully Automatic Top Load Gold, https://www.flipkart.com/bosch-8-5-kg-fully-automatic-top-load-gold/p/itmf6srzandcgzmx?pid=WMNF6SRZQHWAGPHF,BOSCH,"26,700","30,050",11,29,4,Fully Automatic Top Load
"Lloyd 9 kg Semi Automatic Top Load White, Grey", https://www.flipkart.com/lloyd-9-kg-semi-automatic-top-load-white-grey/p/itm43082b3bc5f17?pid=WMNFRGHSY2PNRQGS,Lloyd,"13,699","17,990",23,22,4,Semi Automatic Top Load
MarQ By Flipkart 7 kg with Self Clean Technology Fully Automatic Front Load with In-built Heater White, https://www.flipkart.com/marq-flipkart-7-kg-self-clean-technology-fully-automatic-front-load-in-built-heater-white/p/itmfhdxugndzfcqz?pid=WMNFHDXUFVHWJV4X,MarQ,"20,990","31,999",34,"3,223",469,Fully Automatic Front Load
"SAMSUNG 8.5 kg 5 star Semi Automatic Top Load White, Grey", https://www.flipkart.com/samsung-8-5-kg-5-star-semi-automatic-top-load-white-grey/p/itm47ebcbfab82bf?pid=WMNFNER9RSEMNQBM,SAMSUNG,"12,690","15,990",20,"14,629","1,566",Semi Automatic Top Load
Godrej 7.2 kg Semi Automatic Top Load, https://www.flipkart.com/godrej-7-2-kg-semi-automatic-top-load/p/itmegrfwmynnbf93?pid=WMNEGRFWJDHFQZG2,Godrej,"11,499","14,250",19,0,0,Semi Automatic Top Load
SAMSUNG 6.2 kg Fully Automatic Top Load Silver, https://www.flipkart.com/samsung-6-2-kg-fully-automatic-top-load-silver/p/itmejwkgrptnhhyd?pid=WMNEJWKGN2SSUPES,SAMSUNG,"17,680","20,300",12,185,29,Fully Automatic Top Load
Godrej 6.5 kg Fully Automatic Top Load Blue, https://www.flipkart.com/godrej-6-5-kg-fully-automatic-top-load-blue/p/itmf5r3de3y96hzh?pid=WMNF5R3DEMWVETZQ,Godrej,"19,049","23,040",17,144,16,Fully Automatic Top Load
"Whirlpool 7.5 kg 5 Star, Ace Wash Station Semi Automatic Top Load Grey", https://www.flipkart.com/whirlpool-7-5-kg-5-star-ace-wash-station-semi-automatic-top-load-grey/p/itmb3935cfa82d51?pid=WMNFZZC7AVUECXTT,Whirlpool,"10,240","12,050",15,"14,224","1,486",Semi Automatic Top Load
SAMSUNG 9 kg Fully Automatic Front Load with In-built Heater Grey, https://www.flipkart.com/samsung-9-kg-fully-automatic-front-load-in-built-heater-grey/p/itmfdv6g6mzhnpyu?pid=WMNFDV6GMDGZU7WF,SAMSUNG,"59,900","68,500",12,0,0,Fully Automatic Front Load
Godrej 7 kg Fully Automatic Front Load with In-built Heater White, https://www.flipkart.com/godrej-7-kg-fully-automatic-front-load-in-built-heater-white/p/itmex4ypfp49vzyq?pid=WMNEX4YPGA7MEFTH,Godrej,"22,990","31,000",25,121,25,Fully Automatic Front Load
SAMSUNG 7 kg Fully Automatic Front Load with In-built Heater Grey, https://www.flipkart.com/samsung-7-kg-fully-automatic-front-load-in-built-heater-grey/p/itmfdv6gwdqzphb5?pid=WMNFDV6GXHBZVDVQ,SAMSUNG,"37,700","42,300",10,23,0,Fully Automatic Front Load
"SAMSUNG 6.5 kg Semi Automatic Top Load White, Blue, Grey", https://www.flipkart.com/samsung-6-5-kg-semi-automatic-top-load-white-blue-grey/p/itmfggzgkggjthgz?pid=WMNFGGZGHQHXGHFA,SAMSUNG,"10,600","10,800",1,24,0,Semi Automatic Top Load
Whirlpool 7.2 kg Semi Automatic Top Load, https://www.flipkart.com/whirlpool-7-2-kg-semi-automatic-top-load/p/itmeavrvywec3yr6?pid=WMNEJQZGHCNY4FYM,Whirlpool,"11,149","11,750",5,"1,450",235,Semi Automatic Top Load
"Haier 6.2 kg with Ariel Wash Feature Fully Automatic Top Load Brown, Grey", https://www.flipkart.com/haier-6-2-kg-ariel-wash-feature-fully-automatic-top-load-brown-grey/p/itmfg2h7psh2whjn?pid=WMNFG2H7HWJCUKAR,Haier,"12,690","17,900",29,"4,977",545,Fully Automatic Top Load
Godrej 6.2 Kg Semi Automatic Top Load, https://www.flipkart.com/godrej-6-2-kg-semi-automatic-top-load/p/itmdz5ywgv9qrtac?pid=WMNDZ5YQRNYPXEYP,Godrej,"10,290","10,500",2,5,2,Semi Automatic Top Load
Panasonic 6.2 kg Fully Automatic Top Load Grey, https://www.flipkart.com/panasonic-6-2-kg-fully-automatic-top-load-grey/p/itmdy9svgvmhcfgd?pid=WMNDY9RWHKHTS4DG,Panasonic,"12,990","17,240",24,"5,500",898,Fully Automatic Top Load
BOSCH 10/6 kg Fully Automatic Front Load Washer with Dryer with In-built Heater White, https://www.flipkart.com/bosch-10-6-kg-fully-automatic-front-load-washer-dryer-in-built-heater-white/p/itmef211daed938b?pid=WMNFWFSAS3BWNNHS,BOSCH,"67,768","82,999",18,0,0,Washer with Dryer | 1088 KWh/kg/cycle
"Iffalcon 8 kg Energy Efficient, Auto Error Diagnosis Fully Automatic Front Load with In-built Heater W...", https://www.flipkart.com/iffalcon-8-kg-energy-efficient-auto-error-diagnosis-fully-automatic-front-load-in-built-heater-white/p/itm3d0202a38fce3?pid=WMNFV7VVCZTAKFAN,Iffalcon,"24,490","36,990",33,138,51,Fully Automatic Front Load
Godrej 6.5 kg Fully Automatic Top Load Maroon, https://www.flipkart.com/godrej-6-5-kg-fully-automatic-top-load-maroon/p/itmdyakvqqwhaaym?pid=WMNDY9RWQWCWTGFE,Godrej,"15,060","18,950",20,"1,425",177,Fully Automatic Top Load
SAMSUNG 6 kg Fully Automatic Front Load White, https://www.flipkart.com/samsung-6-kg-fully-automatic-front-load-white/p/itmc5a49096d8b3b?pid=WMNFQNFMSYGUSG6G,SAMSUNG,"25,000","31,300",20,0,0,Fully Automatic Front Load
Haier 6 kg Fully Automatic Front Load with In-built Heater White, https://www.flipkart.com/haier-6-kg-fully-automatic-front-load-in-built-heater-white/p/itm65e2c4b84bb65?pid=WMNFZBY2KGTNGBZJ,Haier,"25,327","31,990",20,0,0,Fully Automatic Front Load
"Godrej 8 kg Semi Automatic Top Load White, Purple", https://www.flipkart.com/godrej-8-kg-semi-automatic-top-load-white-purple/p/itm77c88fe9e2a62?pid=WMNFZPE8TRDGC2GV,Godrej,"14,299","16,000",10,359,42,Semi Automatic Top Load
"Godrej 7 kg Semi Automatic Top Load Red, White", https://www.flipkart.com/godrej-7-kg-semi-automatic-top-load-red-white/p/itm355fcb14a719e?pid=WMNFZPE8RX9BYWGZ,Godrej,"11,499","12,000",4,"1,309",144,Semi Automatic Top Load
SAMSUNG 6.2 kg with Monsoon Feature Fully Automatic Top Load Grey, https://www.flipkart.com/samsung-6-2-kg-monsoon-feature-fully-automatic-top-load-grey/p/itmewa2xkfkeq9cz?pid=WMNEWA2XKFSHQZZG,SAMSUNG,"13,900","15,100",7,"69,470","7,011",Fully Automatic Top Load
LG 6.5 kg Fully Automatic Top Load Red, https://www.flipkart.com/lg-6-5-kg-fully-automatic-top-load-red/p/itm487d12955d68a?pid=WMNFMAFYNKHHGBFS,LG,"23,195","27,490",15,26,1,Fully Automatic Top Load
IFB 7 kg Fully Automatic Front Load with In-built Heater Silver, https://www.flipkart.com/ifb-7-kg-fully-automatic-front-load-in-built-heater-silver/p/itm43a7b3ecaf9ab?pid=WMNFU5UDXXJQ3QHZ,IFB,"31,499","33,990",7,31,3,Fully Automatic Front Load
Godrej 6.2 kg Semi Automatic Top Load Red, https://www.flipkart.com/godrej-6-2-kg-semi-automatic-top-load-red/p/itmexcpxcxpgtsnb?pid=WMNEJ2K9JSMQ6ZW7,Godrej,"10,200","10,250",0,17,2,Semi Automatic Top Load
"SAMSUNG 8.5 kg 5 star Semi Automatic Top Load White, Grey", https://www.flipkart.com/samsung-8-5-kg-5-star-semi-automatic-top-load-white-grey/p/itm47ebcbfab82bf?pid=WMNFNER9RSEMNQBM,SAMSUNG,"12,690","15,990",20,"14,629","1,566",Semi Automatic Top Load
"Whirlpool 7.5 kg 5 Star, Inverter Fully Automatic Top Load Grey", https://www.flipkart.com/whirlpool-7-5-kg-5-star-inverter-fully-automatic-top-load-grey/p/itm7cf98f854cfb8?pid=WMNFNVCSDYYBEYAN,Whirlpool,"23,990","29,990",20,143,22,Fully Automatic Top Load
Panasonic 8/5 kg Washer with Dryer with In-built Heater White, https://www.flipkart.com/panasonic-8-5-kg-washer-dryer-in-built-heater-white/p/itmf6b8twwqva4tz?pid=WMNF6B8TZSZZG64H,Panasonic,"46,116","58,000",20,0,0,Washer with Dryer | 350 W
ONIDA 6.5 kg Fully Automatic Top Load Grey, https://www.flipkart.com/onida-6-5-kg-fully-automatic-top-load-grey/p/itmew5zty4htdycp?pid=WMNEW5ZTVYKFY2Y3,ONIDA,"15,990","30,990",48,41,8,Fully Automatic Top Load
SAMSUNG 8 kg Fully Automatic Front Load Silver, https://www.flipkart.com/samsung-8-kg-fully-automatic-front-load-silver/p/itmejj78zdgyt7wm?pid=WMNEJJ78XAH27DG3,SAMSUNG,"54,970","62,900",12,5,2,Fully Automatic Front Load
SAMSUNG 6.5 kg Fully Automatic Front Load White, https://www.flipkart.com/samsung-6-5-kg-fully-automatic-front-load-white/p/itmc559a3750cf08?pid=WMNFQNFMGQ2C9V2Z,SAMSUNG,"31,775","33,200",4,0,0,Fully Automatic Front Load
"Haier 6.2 kg with Ariel Wash Feature Fully Automatic Top Load Brown, Grey", https://www.flipkart.com/haier-6-2-kg-ariel-wash-feature-fully-automatic-top-load-brown-grey/p/itmfg2h7psh2whjn?pid=WMNFG2H7HWJCUKAR,Haier,"12,690","17,900",29,"4,977",545,Fully Automatic Top Load
SAMSUNG 6.5 kg Fully Automatic Top Load Silver, https://www.flipkart.com/samsung-6-5-kg-fully-automatic-top-load-silver/p/itmf8adw38e4ebvh?pid=WMNF8ADWESRCHXUZ,SAMSUNG,"21,800","24,490",10,44,2,Fully Automatic Top Load
Godrej 6.5 kg Fully Automatic Top Load Red, https://www.flipkart.com/godrej-6-5-kg-fully-automatic-top-load-red/p/itmf5r3d67tghezd?pid=WMNF5R3DGZKH7R4M,Godrej,"14,700","19,500",24,60,4,Fully Automatic Top Load
"ONIDA 7.2 kg Semi Automatic Top Load White, Blue", https://www.flipkart.com/onida-7-2-kg-semi-automatic-top-load-white-blue/p/itmfba4xhvfuzfhh?pid=WMNFBA4X6YXFN7XE,ONIDA,"8,969","11,000",18,217,28,Semi Automatic Top Load
"Iffalcon 8 kg Energy Efficient, Auto Error Diagnosis Fully Automatic Front Load with In-built Heater W...", https://www.flipkart.com/iffalcon-8-kg-energy-efficient-auto-error-diagnosis-fully-automatic-front-load-in-built-heater-white/p/itm3d0202a38fce3?pid=WMNFV7VVCZTAKFAN,Iffalcon,"24,490","36,990",33,138,51,Fully Automatic Front Load
Whirlpool 7 kg Semi Automatic Top Load Red, https://www.flipkart.com/whirlpool-7-kg-semi-automatic-top-load-red/p/itmf7hghnkpebvhh?pid=WMNETNHBHTJZ44AK,Whirlpool,"10,270","12,150",15,"2,341",330,Semi Automatic Top Load
"Avoir 7.6 kg Semi Automatic Top Load White, Grey", https://www.flipkart.com/avoir-7-6-kg-semi-automatic-top-load-white-grey/p/itmfdxhwyubfhyhp?pid=WMNFDXHWYAUYSASY,Avoir,"8,790","16,990",48,63,14,Semi Automatic Top Load
ONIDA 6.2 kg Fully Automatic Top Load Grey, https://www.flipkart.com/onida-6-2-kg-fully-automatic-top-load-grey/p/itmew6qeckuyyy9g?pid=WMNEW6QEHEY4T72G,ONIDA,"11,999","18,990",36,468,71,Fully Automatic Top Load
"Micromax 8.5 kg Semi Automatic Top Load White, Maroon", https://www.flipkart.com/micromax-8-5-kg-semi-automatic-top-load-white-maroon/p/itmf4yxk7dzhewrj?pid=WMNF3ZSUP3TVFDJD,Micromax,"11,359","15,500",26,5,0,Semi Automatic Top Load
LG 6.5 kg Fully Automatic Top Load Silver, https://www.flipkart.com/lg-6-5-kg-fully-automatic-top-load-silver/p/itmc05972438c001?pid=WMNFUBJFHGMQKNWU,LG,"17,499","19,990",12,23,1,Fully Automatic Top Load
SAMSUNG 6.2 kg with Monsoon Feature Fully Automatic Top Load Grey, https://www.flipkart.com/samsung-6-2-kg-monsoon-feature-fully-automatic-top-load-grey/p/itmewa2xkfkeq9cz?pid=WMNEWA2XKFSHQZZG,SAMSUNG,"13,900","15,100",7,"69,470","7,011",Fully Automatic Top Load
Haier 8.5 kg Fully Automatic Top Load Gold, https://www.flipkart.com/haier-8-5-kg-fully-automatic-top-load-gold/p/itm10f6de073ddf0?pid=WMNFKG3ZBCVZEQHG,Haier,"22,626","34,750",34,0,0,Fully Automatic Top Load
LG 6.5 kg Semi Automatic Top Load Maroon, https://www.flipkart.com/lg-6-5-kg-semi-automatic-top-load-maroon/p/itmeuw4zm2y8fenc?pid=WMNEUW4ZRGCXWCAZ,LG,"11,419","12,240",6,"3,417",409,Semi Automatic Top Load
LG 7 kg Semi Automatic Top Load Blue, https://www.flipkart.com/lg-7-kg-semi-automatic-top-load-blue/p/itm6160e3e183d39?pid=WMNFKPT2UF2GM8T3,LG,"12,665","14,190",10,11,0,Semi Automatic Top Load
"SAMSUNG 8.5 kg 5 star Semi Automatic Top Load White, Grey", https://www.flipkart.com/samsung-8-5-kg-5-star-semi-automatic-top-load-white-grey/p/itm47ebcbfab82bf?pid=WMNFNER9RSEMNQBM,SAMSUNG,"12,690","15,990",20,"14,629","1,566",Semi Automatic Top Load
ONIDA 6.8 kg Semi Automatic Top Load Grey, https://www.flipkart.com/onida-6-8-kg-semi-automatic-top-load-grey/p/itmejud6bwhenrgs?pid=WMNEJUD6SUCHJWHT,ONIDA,"10,059","11,700",14,750,160,Semi Automatic Top Load
"Haier 9.5 kg Semi Automatic Top Load Black, White, Grey", https://www.flipkart.com/haier-9-5-kg-semi-automatic-top-load-black-white-grey/p/itmd65ea6c393fad?pid=WMNFME34NYRE6XHV,Haier,"13,990","17,000",17,7,0,Semi Automatic Top Load
Whirlpool 8 kg Semi Automatic Top Load, https://www.flipkart.com/whirlpool-8-kg-semi-automatic-top-load/p/itmevmqhxyxepuve?pid=WMNEGE4GZFX9HFYQ,Whirlpool,"13,400","14,400",6,528,100,Semi Automatic Top Load
"Voltas Beko 7 kg Semi Automatic Top Load Black, Grey", https://www.flipkart.com/voltas-beko-7-kg-semi-automatic-top-load-black-grey/p/itmc04bf7bed3f80?pid=WMNFVVBBC2SVGGDJ,Voltas,"9,800","12,190",19,10,0,Semi Automatic Top Load
"Godrej 6.5 kg Semi Automatic Top Load White, Maroon", https://www.flipkart.com/godrej-6-5-kg-semi-automatic-top-load-white-maroon/p/itmfggs828j8dudx?pid=WMNFGGS8ZVH8YRHZ,Godrej,"10,299","12,100",14,88,9,Semi Automatic Top Load
"Whirlpool 7.5 kg 5 Star, Ace Wash Station Semi Automatic Top Load Grey", https://www.flipkart.com/whirlpool-7-5-kg-5-star-ace-wash-station-semi-automatic-top-load-grey/p/itmb3935cfa82d51?pid=WMNFZZC7AVUECXTT,Whirlpool,"10,240","12,050",15,"14,224","1,486",Semi Automatic Top Load
Panasonic 6.2 kg Semi Automatic Top Load Grey, https://www.flipkart.com/panasonic-6-2-kg-semi-automatic-top-load-grey/p/itmfdzzmnk5eddk2?pid=WMNFZAHEKECBCZHK,Panasonic,"9,359","10,400",10,0,0,Semi Automatic Top Load
Whirlpool 6 kg Semi Automatic Top Load Pink, https://www.flipkart.com/whirlpool-6-kg-semi-automatic-top-load-pink/p/itmfdfpg929hydtf?pid=WMNEJWKHWYUXVFHY,Whirlpool,"9,729","10,950",11,"11,045","1,471",Semi Automatic Top Load
IFB 8 kg Fully Automatic Front Load Silver, https://www.flipkart.com/ifb-8-kg-fully-automatic-front-load-silver/p/itmfcf8hmefhbwqf?pid=WMNFCF8HTNZWHDYM,IFB,"38,968","46,060",15,5,1,Fully Automatic Front Load
"Lloyd 6.5 kg Semi Automatic Top Load Red, White", https://www.flipkart.com/lloyd-6-5-kg-semi-automatic-top-load-red-white/p/itmf3psgagg58ykh?pid=WMNF36RU7QXHXZVK,Lloyd,"10,400","11,500",9,5,0,Semi Automatic Top Load
Whirlpool 7.5 kg Semi Automatic Top Load, https://www.flipkart.com/whirlpool-7-5-kg-semi-automatic-top-load/p/itme7kthgtze36kx?pid=WMNE7KTH2QK325TY,Whirlpool,"12,199","12,610",3,89,9,Semi Automatic Top Load
"Godrej 8 kg Semi Automatic Top Load White, Pink", https://www.flipkart.com/godrej-8-kg-semi-automatic-top-load-white-pink/p/itmewsuvbfrd6bed?pid=WMNEWSUVRUMA87TP,Godrej,"15,400",mrp not available,0,87,12,Semi Automatic Top Load
"Godrej 9.5 kg Semi Automatic Top Load White, Grey", https://www.flipkart.com/godrej-9-5-kg-semi-automatic-top-load-white-grey/p/itmfggsbxzhdmr3g?pid=WMNFGGSBTKQ66XHZ,Godrej,"15,279","17,500",12,308,39,Semi Automatic Top Load
"TOSHIBA 8 kg Inverter, COLOR ALIVE, Drum Clean Technology Fully Automatic Front Load with In-built Hea...", https://www.flipkart.com/toshiba-8-kg-inverter-color-alive-drum-clean-technology-fully-automatic-front-load-in-built-heater-white/p/itm3bb6d5119bc60?pid=WMNFSTYA4CXDF8EF,TOSHIBA,"35,000","45,090",22,0,0,Fully Automatic Front Load
"RGL 6.8 kg Semi Automatic Top Load White, Blue", https://www.flipkart.com/rgl-6-8-kg-semi-automatic-top-load-white-blue/p/itmferbg7bjbpvuq?pid=WMNFERBGG2VAMGPF,RGL,"8,990","10,990",18,38,4,Semi Automatic Top Load
SAMSUNG 7 kg Fully Automatic Front Load with In-built Heater White, https://www.flipkart.com/samsung-7-kg-fully-automatic-front-load-in-built-heater-white/p/itm9a5ffba713226?pid=WMNFRGAMAFG3C6N6,SAMSUNG,"36,000","41,300",12,0,0,Fully Automatic Front Load
Godrej 6.2 kg Fully Automatic Top Load Grey, https://www.flipkart.com/godrej-6-2-kg-fully-automatic-top-load-grey/p/itmffg5yxtncz8dt?pid=WMNEYQHTRZ7DMYXH,Godrej,"15,990","16,264",1,"2,018",291,Fully Automatic Top Load
IFB 7.5 kg Fully Automatic Front Load with In-built Heater White, https://www.flipkart.com/ifb-7-5-kg-fully-automatic-front-load-in-built-heater-white/p/itmfcf8hgbgzuwpz?pid=WMNFCF8HCVNN77Z6,IFB,"34,990","41,290",15,13,2,Fully Automatic Front Load
Intex 6 kg Fully Automatic Front Load with In-built Heater White, https://www.flipkart.com/intex-6-kg-fully-automatic-front-load-in-built-heater-white/p/itmeufgcuwpgrqgz?pid=WMNEUFGCWYHDQ6NX,Intex,"19,999","23,490",14,176,41,Fully Automatic Front Load
IFB 8.5 kg Fully Automatic Front Load with In-built Heater White, https://www.flipkart.com/ifb-8-5-kg-fully-automatic-front-load-in-built-heater-white/p/itm01efaf0fc4ca8?pid=WMNFZNTMQZJYDVCU,IFB,"41,999","45,990",8,0,0,Fully Automatic Front Load
Lloyd 7.5 kg Semi Automatic Top Load White, https://www.flipkart.com/lloyd-7-5-kg-semi-automatic-top-load-white/p/itmfajdmgqtmbhfs?pid=WMNF36RU6ZXESJEG,Lloyd,"13,300","13,455",1,6,2,Semi Automatic Top Load
"Godrej 7.2 kg Semi Automatic Top Load Red, White", https://www.flipkart.com/godrej-7-2-kg-semi-automatic-top-load-red-white/p/itm4f9ecb4657d2f?pid=WMNFZPE8UVJEHRYA,Godrej,"11,349","12,750",10,523,47,Semi Automatic Top Load
"DMR 3.6 kg Semi Automatic Top Load White, Blue", https://www.flipkart.com/dmr-3-6-kg-semi-automatic-top-load-white-blue/p/itmffte3yhnar7jg?pid=WMNFFTE3CMZ3BZHB,DMR,"6,999","7,999",12,2,1,Semi Automatic Top Load
"Haier 6.5 kg Semi Automatic Top Load Maroon, White", https://www.flipkart.com/haier-6-5-kg-semi-automatic-top-load-maroon-white/p/itmfg6tftfjqs5qz?pid=WMNFG6TF2BFGNBHV,Haier,"10,400","12,900",19,7,0,Semi Automatic Top Load
Haier 6.5 kg Fully Automatic Front Load with In-built Heater Grey, https://www.flipkart.com/haier-6-5-kg-fully-automatic-front-load-in-built-heater-grey/p/itm2c7da2260384a?pid=WMNEUX3UMRUYPRGU,Haier,"36,990",mrp not available,0,120,23,Fully Automatic Front Load
"Dvizio 8.5 kg Aqua Spa Fabric Friendly Wash Technology Semi Automatic Top Load White, Blue", https://www.flipkart.com/dvizio-8-5-kg-aqua-spa-fabric-friendly-wash-technology-semi-automatic-top-load-white-blue/p/itme3470d68190ed?pid=WMNFY39UUAXJAJC4,Dvizio,"9,592","16,990",43,0,0,Semi Automatic Top Load
Godrej 7 kg Fully Automatic Front Load with In-built Heater White, https://www.flipkart.com/godrej-7-kg-fully-automatic-front-load-in-built-heater-white/p/itmex4ypyawxnhfp?pid=WMNEX4YPNMZCHFE8,Godrej,"30,000","32,170",6,43,6,Fully Automatic Front Load
"ONIDA 8.5 kg Semi Automatic Top Load White, Maroon", https://www.flipkart.com/onida-8-5-kg-semi-automatic-top-load-white-maroon/p/itmew5ztngkrk7ej?pid=WMNEW5ZTYKZF4HHH,ONIDA,"15,990","19,999",20,7,1,Semi Automatic Top Load
Lloyd 8 kg Semi Automatic Top Load Grey, https://www.flipkart.com/lloyd-8-kg-semi-automatic-top-load-grey/p/itmej2k9us6qpgcx?pid=WMNEJ2K9KHYDZZ8D,Lloyd,"10,849","13,340",18,7,1,Semi Automatic Top Load
SAMSUNG 6.5 kg Fully Automatic Top Load Purple, https://www.flipkart.com/samsung-6-5-kg-fully-automatic-top-load-purple/p/itm38acbac47c863?pid=WMNFRGAMCATHCZZC,SAMSUNG,"23,209","26,700",13,3,0,Fully Automatic Top Load
